id,speed
378,36.337578
379,49.52899
380,30.14508
381,17.820007
382,18.876469
383,30.821848
384,48.291916
385,48.207726
386,47.615734
387,44.665977
388,41.51481
389,39.9207
390,36.846756
391,34.73912
392,48.28058
393,48.77531
394,47.92344
395,18.023129
396,18.4531
397,27.0668
398,23.071955
399,16.816416
400,11.261407
401,35.233494
402,38.45534
403,49.252514
404,47.38199
405,45.18392
406,30.131533
407,16.665277
408,19.198702
409,18.896227
410,17.205965
411,10.1179495
412,43.7298
413,38.01838
414,44.358868
415,49.140392
416,48.4563
417,48.13688
418,47.79107
419,28.507507
420,17.239717
421,9.720003
422,44.574158
423,39.948807
424,48.313705
425,48.534363
426,46.025085
427,38.077187
428,29.570353
429,41.019966
430,41.223522
431,47.681816
432,47.39714
433,45.279144
434,25.797342
435,33.18734
436,27.928625
437,22.676691
438,48.160927
439,48.09272
440,48.46589
441,39.80524
442,33.89501
443,34.49784
444,28.277704
445,36.133667
446,31.660044
447,33.718166
448,46.725838
449,45.660843
450,46.37856
451,44.964745
452,43.87363
453,43.856293
454,44.028725
455,42.357407
456,41.666862
457,45.714848
458,48.274353
459,48.532524
460,37.49701
461,29.473625
462,32.32477
463,28.64214
464,32.045265
465,39.58177
466,47.45537
467,48.047554
468,46.952232
469,45.516697
470,29.977253
471,34.998985
472,29.802898
473,25.3444
474,18.396194
475,30.810007
476,47.902187
477,45.426537
478,39.215855
479,30.744698
480,30.389927
481,26.558874
482,30.826832
483,47.79261
484,47.2965
485,46.824593
486,31.228579
487,34.223793
488,28.496159
489,15.132407
490,12.303629
491,35.893314
492,42.86484
493,47.612568
494,47.808098
495,46.72472
496,24.457392
497,29.60241
498,41.871826
499,48.70056
500,48.865047
501,49.107014
502,48.57507
503,47.996254
504,34.78846
505,36.240227
506,30.868563
507,27.911526
508,27.654985
509,44.427742
510,46.350567
511,46.40249
512,45.5336
513,45.002575
514,42.51777
515,39.90951
516,41.34019
517,42.943935
518,47.328365
519,47.482395
520,18.540377
521,26.508083
522,22.344957
523,22.764484
524,15.389755
525,46.740307
526,48.333508
527,48.129883
528,47.24017
529,26.987951
530,18.278042
531,25.936098
532,20.779278
533,17.382809
534,13.946542
535,47.148476
536,26.908495
537,15.773306
538,18.259552
539,19.168482
540,15.555252
541,13.580182
542,45.51944
543,44.343372
544,48.573948
545,45.60462
546,16.077232
547,22.254265
548,22.202831
549,20.863445
550,18.087307
551,39.348873
552,42.15923
553,48.833504
554,48.246635
555,44.871593
556,29.458973
557,17.1879
558,20.724283
559,23.419489
560,18.50185
561,18.497187
562,18.405312
563,18.047207
564,15.452459
565,12.510772
566,44.83227
567,37.489796
568,39.76085
569,49.687958
570,48.980206
571,34.855804
572,43.03209
573,46.611607
574,47.249954
575,47.765163
576,46.86815
577,44.06297
578,42.593277
579,44.301586
580,44.11362
581,38.869946
582,48.845108
583,48.594093
584,15.444719
585,17.744287
586,24.678404
587,24.416918
588,19.323559
589,18.138433
590,19.288574
591,17.33618
592,45.793755
593,48.48974
594,48.53506
595,46.95788
596,45.453392
597,29.538692
598,24.880045
599,20.41429
600,14.385839
601,48.454304
602,47.558395
603,45.07918
604,14.175695
605,18.316498
606,38.16876
607,42.03744
608,49.378006
609,49.401264
610,48.476295
611,47.466095
612,44.58505
613,14.844284
614,21.128487
615,16.420582
616,16.712029
617,17.06968
618,12.33544
619,20.687067
620,41.019966
621,49.921253
622,49.570713
623,48.65555
624,46.127888
625,26.721685
626,18.172121
627,16.286928
628,17.459902
629,11.086793
630,20.927155
631,49.625164
632,48.33409
633,47.28325
634,40.856583
635,27.550032
636,23.081745
637,48.127872
638,48.758213
639,47.983612
640,40.728428
641,42.951546
642,42.760174
643,39.27102
644,37.039696
645,38.967243
646,37.473866
647,47.591774
648,48.03817
649,47.842453
650,46.15187
651,17.456842
652,19.146837
653,11.332112
654,18.410507
655,48.42966
656,48.459507
657,48.0346
658,47.162354
659,46.65565
660,44.223053
661,14.821016
662,21.316183
663,16.745245
664,17.683357
665,19.033989
666,17.912785
667,10.764297
668,43.68968
669,38.736507
670,45.025867
671,48.10941
672,44.689556
673,23.59829
674,16.32338
675,34.058002
676,48.460484
677,48.137337
678,47.410362
679,13.2586975
680,22.18029
681,18.817255
682,20.90001
683,17.627653
684,44.152878
685,48.31363
686,47.72848
687,47.462376
688,45.03332
689,26.011023
690,16.185272
691,20.587515
692,16.086847
693,16.376225
694,48.98052
695,48.45809
696,39.57748
697,26.380238
698,26.19911
699,20.790892
700,18.310904
701,20.379671
702,39.631504
703,46.222534
704,47.670204
705,48.423203
706,47.643486
707,46.211735
708,42.850735
709,40.407635
710,41.10598
711,41.971516
712,42.094776
713,41.13016
714,37.963573
715,44.6
716,38.008003
717,45.45811
718,47.97185
719,28.191467
720,12.327495
721,10.717333
722,8.848566
723,43.42352
724,44.666485
725,47.436954
726,46.734257
727,25.592323
728,14.869937
729,15.449067
730,9.693302
731,43.90471
732,47.853504
733,48.794483
734,44.212902
735,11.416979
736,12.5601425
737,13.624761
738,13.590977
739,6.3833914
740,32.806206
741,42.580845
742,47.610355
743,48.137108
744,48.09027
745,25.60395
746,18.830446
747,22.704876
748,21.80598
749,17.815462
750,18.54144
751,16.340405
752,41.327255
753,48.364353
754,48.476982
755,47.10147
756,46.839695
757,13.012237
758,16.577314
759,15.629488
760,18.282522
761,11.198776
762,23.090797
763,44.544006
764,35.20694
765,39.804638
766,49.086033
767,48.326366
768,41.53946
769,21.637314
770,18.841715
771,20.442392
772,32.532444
773,46.30143
774,46.994465
775,46.4109
776,46.092033
777,45.594734
778,42.127964
779,37.39871
780,47.646175
781,47.88728
782,48.026558
783,14.456118
784,15.682703
785,17.255753
786,13.956407
787,14.150839
788,10.934361
789,23.900856
790,48.283825
791,48.060265
792,46.942535
793,47.68617
794,24.429192
795,21.582626
796,15.359526
797,10.041832
798,22.311565
799,47.34313
800,26.194292
801,13.405247
802,15.013727
803,12.673728
804,14.096224
805,11.343896
806,37.17372
807,43.151592
808,48.061733
809,47.805004
810,47.802147
811,47.29707
812,27.293938
813,12.819146
814,17.675402
815,17.514162
816,17.096825
817,42.578297
818,35.96107
819,49.494762
820,48.058636
821,27.62055
822,31.69277
823,26.920172
824,24.821926
825,26.414154
826,49.20905
827,48.712685
828,36.694523
829,33.304974
830,34.705463
831,32.383766
832,43.617023
833,36.093636
834,47.482464
835,46.909386
836,45.519623
837,43.842476
838,39.598793
839,38.559654
840,48.58188
841,48.78474
842,48.04722
843,34.328407
844,28.020212
845,22.988218
846,27.9977
847,41.06432
848,47.771538
849,48.326324
850,47.886173
851,21.437387
852,27.355743
853,27.21526
854,24.576824
855,25.858454
856,23.751606
857,41.73762
858,45.83127
859,47.712574
860,47.1153
861,46.86502
862,17.539555
863,25.329014
864,22.728823
865,20.053589
866,26.123701
867,45.49905
868,42.316174
869,48.787308
870,47.70023
871,32.154297
872,30.299967
873,24.450153
874,45.300114
875,45.916378
876,47.81259
877,47.820076
878,47.38602
879,18.932106
880,14.095537
881,14.925502
882,26.759928
883,44.26868
884,37.233685
885,48.158947
886,48.289093
887,47.975803
888,48.328964
889,48.20208
890,43.89972
891,27.113102
892,27.143679
893,26.20881
894,37.62976
895,47.689888
896,45.127563
897,43.754303
898,45.009697
899,43.995327
900,46.701786
901,48.04452
902,46.820602
903,27.962011
904,15.315615
905,18.9992
906,21.018023
907,19.21982
908,17.235415
909,13.342715
910,34.425804
911,43.62253
912,47.15289
913,46.7518
914,46.194973
915,22.54479
916,21.336918
917,17.704062
918,20.176483
919,14.443918
920,48.44845
921,48.697937
922,48.04995
923,13.170345
924,23.643404
925,20.159748
926,14.2971945
927,17.622416
928,11.203517
929,8.924847
930,19.231045
931,37.113403
932,45.662792
933,47.856422
934,13.484608
935,17.5523
936,18.62766
937,14.960855
938,12.00124
939,18.456215
940,43.85939
941,48.663136
942,48.798817
943,47.65591
944,47.590614
945,28.979887
946,15.218312
947,25.950916
948,23.98848
949,17.382683
950,41.00796
951,47.963272
952,48.86493
953,46.095917
954,39.711727
955,25.218817
956,26.213976
957,15.615518
958,40.315334
959,37.45484
960,46.31043
961,48.01076
962,47.992126
963,45.91653
964,44.286213
965,42.735085
966,43.205254
967,42.003643
968,42.888374
969,42.679577
970,38.962116
971,39.56349
972,46.560383
973,13.61428
974,18.014605
975,25.544115
976,16.180788
977,15.880009
978,19.09019
979,14.94457
980,12.122264
981,23.149061
982,44.557835
983,48.774967
984,48.818592
985,47.17741
986,24.77929
987,16.31474
988,14.203347
989,9.816565
990,35.295826
991,44.79173
992,49.46267
993,48.02915
994,47.715588
995,47.338764
996,27.710287
997,14.749027
998,15.371795
999,23.11491
1000,16.697586
1001,16.28594
1002,17.413738
1003,9.617674
1004,19.916508
1005,44.857876
1006,48.367516
1007,47.036034
1008,44.997597
1009,28.582144
1010,18.431517
1011,18.259283
1012,13.126986
1013,11.551252
1014,44.42452
1015,49.08975
1016,47.4934
1017,29.039028
1018,18.207983
1019,24.421255
1020,15.599241
1021,16.048138
1022,9.260636
1023,37.98842
1024,45.248634
1025,36.997673
1026,48.854664
1027,28.32697
1028,21.484083
1029,18.403214
1030,19.35997
1031,18.859533
1032,19.27974
1033,41.487804
1034,39.901188
1035,45.297443
1036,47.680595
1037,47.97772
1038,42.928993
1039,40.92163
1040,41.752148
1041,39.907036
1042,36.944557
1043,35.776848
1044,45.256435
1045,39.63551
1046,37.570854
1047,47.827965
1048,47.075905
1049,47.65637
1050,28.121601
1051,20.170198
1052,16.147312
1053,8.7687
1054,45.375916
1055,48.38885
1056,47.92002
1057,46.13883
1058,44.370396
1059,14.620631
1060,23.071005
1061,17.21972
1062,10.069086
1063,39.17228
1064,45.170597
1065,40.505733
1066,48.92339
1067,47.730633
1068,48.541027
1069,47.344265
1070,46.98193
1071,44.698555
1072,13.918847
1073,15.647899
1074,14.054469
1075,20.806479
1076,38.241726
1077,48.587223
1078,45.412994
1079,12.707476
1080,14.701398
1081,16.663157
1082,17.00965
1083,12.1082325
1084,44.42996
1085,38.973248
1086,44.653744
1087,47.330326
1088,17.947758
1089,10.245832
1090,35.89533
1091,38.26692
1092,48.765167
1093,48.378548
1094,47.023846
1095,40.263084
1096,25.804928
1097,23.192291
1098,14.508561
1099,16.880726
1100,17.866121
1101,30.897242
1102,41.45758
1103,39.206844
1104,34.666172
1105,35.2933
1106,47.96813
1107,47.275406
1108,43.89444
1109,42.430542
1110,41.875256
1111,39.550613
1112,37.11646
1113,41.348705
1114,43.246452
1115,48.463043
1116,48.023785
1117,47.294918
1118,26.318499
1119,24.784029
1120,40.00197
1121,41.208263
1122,43.97844
1123,49.06584
1124,47.299774
1125,29.116543
1126,27.511673
1127,27.62975
1128,27.359163
1129,37.35831
1130,44.157246
1131,47.59281
1132,46.62757
1133,44.73608
1134,33.009945
1135,20.612085
1136,21.962872
1137,20.44205
1138,21.701628
1139,16.402092
1140,45.544537
1141,41.332436
1142,47.61493
1143,49.05956
1144,47.528687
1145,29.321663
1146,20.886044
1147,18.85227
1148,45.627644
1149,43.668575
1150,14.054517
1151,21.722578
1152,23.344656
1153,18.877413
1154,19.420053
1155,14.796952
1156,12.700281
1157,22.581684
1158,38.48777
1159,37.374733
1160,46.86087
1161,46.9356
1162,48.36366
1163,47.92345
1164,27.572327
1165,21.497055
1166,21.902843
1167,20.436394
1168,44.575405
1169,46.89464
1170,45.92125
1171,42.232903
1172,37.607117
1173,36.657803
1174,44.954853
1175,47.53444
1176,47.032703
1177,25.448715
1178,14.925856
1179,18.708769
1180,19.004513
1181,19.897503
1182,12.142105
1183,44.95613
1184,42.015575
1185,46.611656
1186,45.9893
1187,45.51385
1188,24.585176
1189,17.316628
1190,15.751173
1191,17.841179
1192,37.92019
1193,45.000538
1194,47.79154
1195,47.073254
1196,46.148724
1197,43.709103
1198,24.40922
1199,41.184944
1200,48.327732
1201,47.63701
1202,42.991634
1203,13.566287
1204,20.66198
1205,18.31149
1206,18.127039
1207,8.217366
1208,20.176304
1209,34.54905
1210,47.088837
1211,45.6595
1212,21.21574
1213,20.285671
1214,19.33959
1215,18.131468
1216,46.763596
1217,48.106743
1218,47.63403
1219,41.684822
1220,27.223576
1221,24.494417
1222,20.290949
1223,20.23196
1224,19.700117
1225,18.177082
1226,17.551943
1227,38.441372
1228,35.722366
1229,36.00984
1230,47.33079
1231,47.958183
1232,41.73311
1233,39.99408
1234,38.884705
1235,46.899593
1236,14.153754
1237,20.421587
1238,18.484478
1239,13.079336
1240,23.050472
1241,45.20719
1242,40.424217
1243,41.976707
1244,48.91725
1245,47.648273
1246,18.925941
1247,25.760572
1248,24.99163
1249,12.373995
1250,45.42942
1251,48.979786
1252,47.674664
1253,47.58256
1254,25.1223
1255,15.798053
1256,16.089159
1257,41.543983
1258,47.725365
1259,47.17088
1260,46.680683
1261,44.99709
1262,27.730616
1263,21.941677
1264,17.535765
1265,18.119728
1266,16.055456
1267,15.647353
1268,22.92302
1269,48.636852
1270,48.185883
1271,48.652477
1272,44.914593
1273,13.751233
1274,17.149385
1275,17.795767
1276,18.291685
1277,13.548604
1278,21.976692
1279,38.09378
1280,45.395138
1281,37.38442
1282,45.878216
1283,47.59706
1284,47.275665
1285,25.519165
1286,24.502928
1287,23.325151
1288,21.892138
1289,20.118889
1290,35.415108
1291,48.058075
1292,47.407803
1293,43.89432
1294,42.950546
1295,43.156002
1296,41.482384
1297,37.807053
1298,45.11834
1299,47.00418
1300,46.674667
1301,44.90258
1302,22.578472
1303,15.133806
1304,23.960869
1305,48.185585
1306,47.66538
1307,48.087498
1308,47.80027
1309,29.10833
1310,21.088049
1311,29.217436
1312,24.504965
1313,24.528633
1314,14.190784
1315,27.18
1316,40.49748
1317,40.19948
1318,42.983437
1319,47.401466
1320,47.53849
1321,45.307705
1322,14.892616
1323,18.112465
1324,21.002773
1325,25.839092
1326,48.127296
1327,20.522503
1328,19.839989
1329,17.908707
1330,17.758635
1331,11.276623
1332,23.64832
1333,39.169167
1334,38.920685
1335,48.212505
1336,46.62719
1337,45.180355
1338,17.54684
1339,20.69802
1340,21.059706
1341,21.643345
1342,48.942486
1343,48.598618
1344,42.97806
1345,29.261742
1346,25.616468
1347,20.009941
1348,18.63183
1349,42.2657
1350,40.347027
1351,39.380634
1352,40.88501
1353,38.31291
1354,40.334187
1355,36.59391
1356,43.06498
1357,37.552074
1358,47.321415
1359,27.43156
1360,27.678526
1361,24.407022
1362,18.6106
1363,14.533694
1364,15.918575
1365,12.058025
1366,10.529357
1367,41.291145
1368,47.670467
1369,26.62864
1370,27.906017
1371,16.914928
1372,9.137144
1373,37.066673
1374,47.213413
1375,47.739323
1376,48.180107
1377,26.804447
1378,17.83072
1379,41.99676
1380,43.614414
1381,47.038445
1382,18.704681
1383,10.510229
1384,38.52695
1385,44.023315
1386,42.34646
1387,48.496803
1388,48.64898
1389,45.61338
1390,13.284158
1391,15.349218
1392,19.5323
1393,16.323132
1394,15.297204
1395,12.705176
1396,42.2314
1397,48.34122
1398,48.152866
1399,48.59181
1400,25.169228
1401,26.394617
1402,46.706318
1403,45.641876
1404,45.14806
1405,43.23995
1406,42.97885
1407,43.018288
1408,45.13081
1409,44.923782
1410,44.690388
1411,45.268955
1412,46.336723
1413,46.802685
1414,11.532157
1415,26.999771
1416,40.403515
1417,46.709072
1418,46.54688
1419,46.542057
1420,14.664049
1421,18.846682
1422,17.647865
1423,15.566274
1424,15.352843
1425,12.732143
1426,11.370739
1427,25.714886
1428,40.919224
1429,46.819702
1430,47.007835
1431,46.30342
1432,45.660206
1433,43.661194
1434,19.145264
1435,15.965836
1436,16.683798
1437,18.172918
1438,12.6724825
1439,20.692688
1440,37.47793
1441,43.283356
1442,47.256878
1443,46.626774
1444,43.509403
1445,23.300606
1446,16.192905
1447,43.048965
1448,45.88121
1449,44.0169
1450,23.3505
1451,12.253088
1452,13.896386
1453,15.449467
1454,10.622585
1455,35.391373
1456,37.140484
1457,47.42988
1458,47.70476
1459,46.282963
1460,19.474407
1461,15.637919
1462,21.614813
1463,36.203014
1464,45.102455
1465,47.04372
1466,46.594097
1467,44.97165
1468,41.94322
1469,42.029243
1470,43.791252
1471,42.814888
1472,47.005608
1473,46.71286
1474,12.581961
1475,17.024866
1476,16.746012
1477,11.164479
1478,40.19092
1479,40.263565
1480,47.818825
1481,47.596596
1482,47.20483
1483,25.618307
1484,23.632687
1485,24.554363
1486,21.06475
1487,17.106657
1488,10.947365
1489,10.852016
1490,23.420063
1491,38.6354
1492,46.435776
1493,46.151917
1494,45.254074
1495,42.475143
1496,18.716026
1497,17.054562
1498,16.703732
1499,9.335028
1500,20.366764
1501,37.137115
1502,44.805443
1503,47.8127
1504,46.85437
1505,45.030502
1506,13.595233
1507,18.619633
1508,21.713541
1509,17.185452
1510,15.324746
1511,11.134068
1512,10.7498865
1513,36.786118
1514,43.906574
1515,36.599415
1516,44.1103
1517,19.94083
1518,9.526307
1519,36.85603
1520,35.76191
1521,47.64074
1522,46.56272
1523,25.356133
1524,24.900389
1525,20.7748
1526,21.449553
1527,18.670374
1528,39.446823
1529,31.278202
1530,45.470524
1531,47.101845
1532,38.863125
1533,39.329548
1534,44.275997
1535,43.837692
1536,35.522987
1537,47.814095
1538,47.15355
1539,47.163715
1540,47.189686
1541,45.197132
1542,29.48986
1543,28.936188
1544,30.36885
1545,27.108118
1546,25.104101
1547,40.611217
1548,47.73752
1549,48.28183
1550,46.62395
1551,45.36563
1552,26.267138
1553,20.021097
1554,20.313694
1555,18.03162
1556,11.487826
1557,25.020262
1558,38.40455
1559,47.823456
1560,47.92383
1561,47.63145
1562,47.200253
1563,12.595539
1564,17.292849
1565,11.723215
1566,11.173452
1567,23.242329
1568,45.644905
1569,47.734234
1570,20.377174
1571,21.250126
1572,16.960295
1573,15.753942
1574,11.9578905
1575,23.110579
1576,42.8278
1577,41.33471
1578,47.566704
1579,47.706387
1580,46.34694
1581,44.102356
1582,23.098255
1583,15.359618
1584,13.280071
1585,11.711327
1586,38.316475
1587,44.629013
1588,33.13928
1589,34.874054
1590,46.089607
1591,47.50278
1592,47.13886
1593,40.588085
1594,26.905699
1595,19.40782
1596,13.394004
1597,34.111763
1598,42.54532
1599,35.000973
1600,45.34497
1601,45.404602
1602,44.382538
1603,43.9442
1604,38.05531
1605,39.088497
1606,40.87694
1607,39.391697
1608,33.94894
1609,46.728546
1610,46.480274
1611,45.79218
1612,44.830544
1613,18.034029
1614,19.338356
1615,18.93699
1616,17.808033
1617,37.862797
1618,41.38478
1619,47.148216
1620,47.379883
1621,46.389153
1622,46.768616
1623,45.77822
1624,44.143707
1625,26.034756
1626,16.548805
1627,27.39098
1628,25.646389
1629,17.276745
1630,11.561008
1631,47.016026
1632,47.06964
1633,46.53823
1634,46.83158
1635,46.037632
1636,44.238235
1637,11.864772
1638,22.677425
1639,22.895275
1640,15.889422
1641,11.204622
1642,24.823841
1643,38.646267
1644,42.78665
1645,47.14522
1646,47.53636
1647,46.12863
1648,21.079802
1649,15.379875
1650,18.111788
1651,17.43158
1652,10.464609
1653,24.019007
1654,38.975925
1655,38.857624
1656,47.137722
1657,44.585606
1658,12.946217
1659,19.488245
1660,20.809912
1661,15.9899845
1662,18.879347
1663,17.723295
1664,16.638824
1665,36.170963
1666,45.99604
1667,39.899776
1668,22.987965
1669,19.666569
1670,22.139309
1671,15.406799
1672,40.139507
1673,33.47789
1674,32.336487
1675,45.77301
1676,47.21604
1677,46.703243
1678,37.64339
1679,44.771984
1680,45.055542
1681,47.41361
1682,48.237816
1683,47.691063
1684,34.344753
1685,26.926302
1686,31.97594
1687,29.1036
1688,30.240236
1689,28.76844
1690,23.489698
1691,27.340883
1692,44.588245
1693,40.838776
1694,47.046085
1695,46.88957
1696,45.330868
1697,11.432789
1698,20.416897
1699,19.914566
1700,44.68694
1701,45.749763
1702,27.422926
1703,12.063614
1704,14.154949
1705,20.039396
1706,17.99986
1707,10.984184
1708,22.175638
1709,39.72875
1710,42.648735
1711,48.75955
1712,48.103664
1713,44.099052
1714,20.668598
1715,20.524208
1716,17.91553
1717,14.135805
1718,44.672256
1719,41.347336
1720,47.401054
1721,46.398705
1722,43.040104
1723,25.29074
1724,14.578808
1725,17.54544
1726,38.795906
1727,45.40094
1728,47.94749
1729,39.09091
1730,16.112894
1731,13.0540285
1732,42.956383
1733,47.915504
1734,47.664314
1735,46.711098
1736,41.696327
1737,40.33385
1738,39.77122
1739,42.39571
1740,43.945892
1741,44.281467
1742,39.06343
1743,44.164642
1744,33.68109
1745,43.037163
1746,11.188242
1747,16.015968
1748,25.633633
1749,40.13955
1750,39.48828
1751,47.14753
1752,48.29581
1753,15.772244
1754,19.938913
1755,20.918432
1756,19.571629
1757,41.273773
1758,47.232132
1759,47.47818
1760,47.58938
1761,47.205093
1762,44.51083
1763,13.564794
1764,16.984243
1765,21.828815
1766,21.90952
1767,48.422615
1768,47.372574
1769,47.3762
1770,24.495617
1771,22.772818
1772,17.384026
1773,47.648594
1774,46.589256
1775,47.135857
1776,46.22006
1777,45.144424
1778,8.756557
1779,17.065672
1780,17.743164
1781,17.773373
1782,22.214025
1783,38.176773
1784,43.076653
1785,44.110264
1786,40.61498
1787,28.103153
1788,23.258314
1789,20.472418
1790,20.060125
1791,29.576593
1792,25.897982
1793,20.710705
1794,40.33582
1795,38.30892
1796,35.58827
1797,45.387886
1798,45.793
1799,45.999535
1800,44.31431
1801,42.54729
1802,44.269394
1803,39.916367
1804,41.381615
1805,41.455887
1806,37.516556
1807,43.279297
1808,43.95281
1809,45.737236
1810,45.666313
1811,44.613132
1812,44.51049
1813,41.98354
1814,14.963031
1815,21.349426
1816,23.094027
1817,16.837778
1818,24.94391
1819,39.81106
1820,41.341766
1821,47.11252
1822,46.863205
1823,14.874289
1824,17.156425
1825,21.44051
1826,19.845526
1827,24.781328
1828,25.88435
1829,43.367065
1830,38.23226
1831,47.995457
1832,45.762074
1833,44.686474
1834,33.719406
1835,16.543806
1836,19.941957
1837,18.78414
1838,20.404041
1839,19.615396
1840,23.194332
1841,37.06492
1842,37.54715
1843,45.12284
1844,20.163723
1845,18.244547
1846,19.08635
1847,11.013536
1848,38.231747
1849,47.570175
1850,46.836407
1851,44.870205
1852,17.251331
1853,20.157604
1854,20.076103
1855,20.193409
1856,18.832335
1857,38.3333
1858,33.065083
1859,48.4551
1860,47.344166
1861,27.941656
1862,28.730438
1863,24.75785
1864,23.034136
1865,47.43516
1866,47.777195
1867,46.169846
1868,43.84224
1869,43.1461
1870,39.244316
1871,38.438873
