id,speed
244,47.860027
245,48.64001
246,26.397043
247,24.44794
248,22.714392
249,20.018562
250,20.387354
251,31.30252
252,41.755455
253,32.43001
254,34.774002
255,46.421387
256,46.51074
257,45.004025
258,43.17657
259,42.65006
260,41.849243
261,39.95839
262,40.082687
263,41.716724
264,32.163963
265,42.28551
266,48.469894
267,43.19139
268,17.716715
269,21.112204
270,20.50121
271,18.854958
272,17.189314
273,16.32289
274,47.578854
275,48.356705
276,48.78294
277,47.818314
278,26.214752
279,15.691095
280,18.776499
281,22.207443
282,18.993948
283,15.466657
284,13.995556
285,13.668396
286,48.659477
287,47.62548
288,10.357472
289,14.22536
290,15.934514
291,10.352269
292,8.840296
293,23.778294
294,46.73208
295,49.29759
296,48.178272
297,33.579304
298,22.145748
299,32.853607
300,23.989573
301,20.977058
302,22.92165
303,43.460285
304,43.493553
305,51.16979
306,49.904175
307,50.15081
308,45.442432
309,30.227497
310,20.105417
311,6.831137
312,41.74886
313,31.152515
314,36.469433
315,49.281326
316,47.536095
317,39.57099
318,31.829338
319,34.03356
320,44.6804
321,46.80923
322,46.9992
323,46.359215
324,44.326385
325,42.41159
326,44.93998
327,40.7725
328,41.858906
329,37.750175
330,34.854195
331,42.413258
332,44.51
333,34.68967
334,31.374334
335,39.65979
336,46.95215
337,47.11534
338,15.107269
339,21.892302
340,22.10567
341,20.487362
342,42.777954
343,40.428925
344,49.104008
345,48.37761
346,48.53045
347,16.851555
348,36.723427
349,50.180523
350,49.116573
351,48.228264
352,31.789165
353,16.814924
354,22.76745
355,19.310118
356,15.65507
357,19.318445
358,35.665676
359,44.62555
360,42.706604
361,50.319046
362,18.459883
363,23.645613
364,18.254953
365,16.696365
366,11.672938
367,22.176252
368,42.046886
369,49.834538
370,48.16153
371,47.541622
372,47.04383
373,16.218727
374,19.069807
375,10.231733
376,19.90201
377,36.011692
378,38.71769
379,48.803726
380,29.954521
381,17.72735
382,17.784588
383,30.53629
384,48.61362
385,47.684814
386,47.47988
387,44.00129
388,41.511093
389,37.863243
390,35.105957
391,31.800709
392,47.930424
393,49.29408
394,47.36716
395,16.967953
396,18.868315
397,24.931232
398,21.39011
399,16.267904
400,10.160422
401,36.333668
402,38.03518
403,49.32606
404,47.548668
405,45.559017
406,29.925737
407,18.58533
408,20.339724
409,18.566366
410,17.594795
411,10.332276
412,42.115147
413,37.67008
414,38.661354
415,49.107056
416,48.131927
417,47.73011
418,47.207264
419,31.772982
420,17.620203
421,9.605389
422,43.711876
423,39.97425
424,50.09182
425,49.147827
426,52.370033
427,39.40742
428,32.59956
429,41.42657
430,40.94364
431,47.570984
432,47.69907
433,45.55174
434,28.659245
435,32.70574
436,26.001757
437,24.341446
438,47.484478
439,48.301933
440,48.87339
441,41.658905
442,36.734062
443,36.20082
444,30.323643
445,38.453255
446,33.23261
447,34.65368
448,46.37387
449,45.142826
450,45.17039
451,47.250443
452,43.633038
453,43.113323
454,45.177715
455,42.738064
456,41.752724
457,43.677666
458,48.733177
459,49.123386
460,35.76208
461,26.970325
462,30.429657
463,28.385378
464,32.780422
465,38.885345
466,47.68392
467,48.59802
468,46.96546
469,46.76765
470,25.374304
471,32.20587
472,28.72479
473,26.680916
474,18.877186
475,25.700659
476,48.500046
477,46.945152
478,37.33446
479,29.958183
480,28.369078
481,23.166977
482,24.282524
483,48.297215
484,47.516136
485,47.25045
486,31.850878
487,36.225506
488,32.018257
489,18.47876
490,16.674456
491,35.561787
492,43.500336
493,47.743645
494,48.241646
495,47.129166
496,25.890242
497,33.84642
498,41.68761
499,49.06456
500,49.310284
501,49.826077
502,49.428463
503,49.226147
504,36.191597
505,36.16034
506,31.285677
507,29.950708
508,27.182753
509,45.74785
510,46.555824
511,46.587765
512,45.844433
513,45.112293
514,46.027374
515,42.494987
516,42.208126
517,43.556175
518,47.448753
519,46.813957
520,19.791641
521,24.728842
522,23.171934
523,21.237411
524,16.774696
525,47.796577
526,48.22747
527,48.323246
528,46.829
529,31.294384
530,21.19595
531,26.162243
532,22.478083
533,17.191442
534,14.51327
535,46.84525
536,27.568804
537,18.070847
538,18.269817
539,19.6855
540,14.324117
541,13.174023
542,44.455963
543,45.13627
544,48.529984
545,45.26311
546,15.365943
547,21.246658
548,21.735647
549,21.136097
550,18.725647
551,40.21174
552,41.216824
553,48.551174
554,48.216087
555,44.46916
556,27.241053
557,18.968721
558,22.725054
559,22.628563
560,18.492853
561,19.828495
562,19.82661
563,15.586353
564,11.481612
565,8.6998415
566,46.051624
567,39.14852
568,41.406975
569,49.42136
570,49.041664
571,33.67931
572,41.446106
573,46.637653
574,46.663647
575,47.420353
576,46.931767
577,44.437218
578,41.697437
579,43.05631
580,44.27826
581,37.98969
582,48.191555
583,48.406895
584,15.346199
585,17.451485
586,24.685493
587,21.895811
588,19.566751
589,17.97903
590,18.972532
591,18.113655
592,47.204266
593,48.241257
594,48.697906
595,46.615498
596,43.995495
597,26.322538
598,27.522764
599,21.547234
600,14.683121
601,47.847576
602,47.721455
603,44.665485
604,14.881681
605,18.219542
606,38.002125
607,42.82083
608,48.169643
609,48.882366
610,47.754192
611,46.685833
612,41.49546
613,12.797183
614,18.932955
615,13.603379
616,13.882008
617,15.635741
618,10.869435
619,19.643023
620,41.7371
621,50.952103
622,50.60412
623,49.610058
624,45.804604
625,28.682016
626,20.380365
627,16.253464
628,18.595839
629,13.567041
630,25.289003
631,49.9159
632,48.679596
633,48.0504
634,42.771202
635,28.018255
636,23.664824
637,47.932972
638,48.932293
639,48.30577
640,41.84493
641,42.86588
642,39.538136
643,40.450066
644,39.663292
645,39.340633
646,39.492413
647,48.064457
648,47.996628
649,47.3621
650,45.563446
651,17.180368
652,19.13324
653,10.6692
654,21.729685
655,47.120773
656,47.52158
657,46.885925
658,46.01023
659,45.61342
660,43.77342
661,14.930392
662,22.575611
663,17.800144
664,17.82561
665,16.96515
666,16.3692
667,9.668491
668,40.41917
669,36.254078
670,41.364494
671,47.710354
672,44.217983
673,22.121208
674,17.332378
675,35.662735
676,48.062183
677,47.967495
678,47.195744
679,14.484009
680,22.458487
681,18.730764
682,19.230677
683,17.633787
684,43.076126
685,48.885445
686,47.375267
687,47.197098
688,44.92048
689,26.435827
690,14.528441
691,21.070375
692,17.779406
693,15.860857
694,49.05966
695,48.536053
696,37.90961
697,26.91151
698,24.869417
699,19.262539
700,16.708591
701,19.441431
702,38.020172
703,45.722218
704,47.427364
705,47.55629
706,47.308666
707,46.154633
708,42.863
709,43.483707
710,43.408085
711,42.94285
712,42.52029
713,42.646378
714,38.512196
715,45.939766
716,39.138363
717,45.852467
718,47.78205
719,26.938896
720,13.260938
721,9.632756
722,7.2648573
723,42.9926
724,42.663517
725,47.199776
726,46.42812
727,29.247898
728,15.948748
729,15.79924
730,10.153866
731,42.907192
732,47.572796
733,48.628624
734,41.303764
735,9.622023
736,11.48975
737,11.275574
738,12.70695
739,5.361408
740,32.734947
741,40.267452
742,47.780865
743,48.475716
744,48.102783
745,28.661335
746,17.418352
747,23.95438
748,23.09476
749,18.96679
750,18.034475
751,14.073656
752,39.446884
753,48.45234
754,48.208435
755,47.27113
756,47.01378
757,13.948113
758,17.033146
759,15.610249
760,15.3356085
761,10.848632
762,23.52787
763,44.98717
764,36.158955
765,39.078438
766,49.123116
767,48.23511
768,41.60296
769,20.483213
770,19.843925
771,20.158308
772,33.189373
773,45.83336
774,46.457375
775,46.1101
776,45.858654
777,44.964687
778,41.79036
779,36.813053
780,48.070312
781,47.83493
782,47.87394
783,14.3120575
784,16.416716
785,16.912418
786,15.599301
787,16.468876
788,8.365727
789,25.295801
790,47.941303
791,47.89202
792,46.6483
793,47.75198
794,19.115526
795,18.751085
796,14.479528
797,9.053338
798,24.081816
799,47.42299
800,27.384495
801,12.166682
802,12.948407
803,12.89347
804,13.54661
805,9.81796
806,35.358273
807,42.34087
808,47.999447
809,47.37138
810,47.331814
811,46.95301
812,27.393904
813,12.389655
814,19.665892
815,19.684309
816,16.69039
817,42.53312
818,33.99405
819,49.769768
820,48.06583
821,31.850937
822,37.373116
823,28.44708
824,28.309729
825,28.41375
826,49.36808
827,49.043915
828,37.71363
829,36.00301
830,37.63558
831,36.083378
832,44.46617
833,35.88507
834,48.07658
835,47.6889
836,46.036926
837,43.934547
838,36.94953
839,36.63377
840,48.317436
841,48.591827
842,47.956913
843,38.649364
844,27.905613
845,22.865688
846,32.514816
847,39.41678
848,48.763107
849,49.021336
850,48.46175
851,18.4805
852,29.416224
853,26.709175
854,23.744448
855,24.799156
856,22.969503
857,43.479805
858,48.339188
859,48.21414
860,47.350075
861,47.006702
862,16.710533
863,22.726284
864,22.61518
865,20.393166
866,25.515368
867,45.322952
868,42.338406
869,49.412823
870,47.614784
871,32.89867
872,29.406979
873,24.295162
874,45.587673
875,46.108746
876,48.812447
877,48.332848
878,47.857243
879,19.838596
880,13.26803
881,12.636732
882,23.719828
883,47.256443
884,39.027367
885,48.29767
886,49.07482
887,48.352318
888,48.475147
889,48.78499
890,44.49142
891,26.755161
892,26.365177
893,25.13551
894,38.319622
895,47.667175
896,45.77499
897,45.662735
898,46.527134
899,41.50918
900,44.595203
901,47.827698
902,46.668102
903,28.226454
904,14.255405
905,17.741781
906,22.817574
907,19.904736
908,17.1958
909,11.584407
910,36.742958
911,44.120132
912,47.671864
913,47.468365
914,46.92952
915,22.076899
916,22.86955
917,17.501804
918,19.029032
919,14.080933
920,47.60869
921,48.58607
922,47.527695
923,13.0756035
924,21.939314
925,21.164145
926,14.709115
927,15.462528
928,11.2692995
929,9.085053
930,21.763088
931,37.1177
932,44.504086
933,47.957264
934,13.531782
935,16.21399
936,16.006485
937,14.732882
938,11.288969
939,21.769632
940,42.32064
941,48.532875
942,48.87895
943,47.586132
944,47.25084
945,29.422049
946,15.012438
947,24.387283
948,23.525864
949,16.863379
950,40.761642
951,45.71469
952,49.171352
953,47.155495
954,40.606304
955,22.159637
956,22.390522
957,16.14089
958,39.819546
959,34.217632
960,46.250927
961,47.700092
962,48.039886
963,46.606148
964,46.939953
965,43.719284
966,44.287666
967,43.56132
968,43.555386
969,43.925243
970,38.961304
971,38.7916
972,47.31331
973,14.554013
974,17.748083
975,23.886715
976,17.075003
977,16.576555
978,16.32634
979,15.104145
980,13.02102
981,23.795362
982,45.83667
983,48.528778
984,49.144855
985,47.24558
986,24.980446
987,17.48192
988,14.097567
989,9.9013195
990,34.96689
991,45.329277
992,49.104267
993,47.2855
994,47.043045
995,46.782654
996,28.181805
997,13.606735
998,16.77077
999,21.770924
1000,17.265795
1001,16.368273
1002,17.343828
1003,11.754726
1004,20.89791
1005,43.958313
1006,48.28908
1007,46.9964
1008,45.46878
1009,29.288738
1010,18.12651
1011,20.454473
1012,14.629278
1013,13.061263
1014,44.082756
1015,48.48077
1016,47.59969
1017,27.720797
1018,19.61633
1019,24.501251
1020,16.172823
1021,16.767172
1022,10.266426
1023,37.51261
1024,45.04615
1025,36.86746
1026,47.4934
1027,28.615803
1028,21.464397
1029,19.275557
1030,22.259636
1031,21.777872
1032,20.719593
1033,40.59695
1034,39.577225
1035,44.72871
1036,47.3909
1037,47.73642
1038,43.001022
1039,40.20638
1040,41.103855
1041,40.04914
1042,37.856617
1043,36.73324
1044,42.906868
1045,36.33519
1046,37.640053
1047,48.302624
1048,47.21272
1049,47.38279
1050,28.701374
1051,22.843668
1052,18.928
1053,8.5863495
1054,45.265583
1055,48.48816
1056,48.155746
1057,46.857437
1058,45.2274
1059,13.608107
1060,22.587198
1061,17.823133
1062,10.586452
1063,38.699158
1064,44.81513
1065,40.424496
1066,49.376427
1067,47.54737
1068,48.379658
1069,47.428726
1070,46.966625
1071,44.687553
1072,14.535105
1073,16.593855
1074,14.103741
1075,17.939838
1076,36.13202
1077,48.44537
1078,44.70829
1079,13.686179
1080,17.306616
1081,16.622776
1082,15.967403
1083,12.477687
1084,44.772293
1085,39.408234
1086,44.132034
1087,47.05981
1088,17.3863
1089,10.247409
1090,35.357178
1091,39.262997
1092,48.639164
1093,47.95706
1094,46.235394
1095,37.9604
1096,25.064108
1097,21.713411
1098,16.19035
1099,16.946983
1100,16.463882
1101,30.791273
1102,40.08762
1103,38.346626
1104,33.76932
1105,33.74512
1106,48.156605
1107,47.888767
1108,43.83622
1109,41.604828
1110,43.208977
1111,40.45675
1112,36.98944
1113,44.49043
1114,44.25214
1115,48.42584
1116,47.87988
1117,47.789146
1118,25.001623
1119,24.533833
1120,37.479202
1121,41.10726
1122,45.218834
1123,49.442177
1124,45.75522
1125,28.581224
1126,28.722641
1127,29.068756
1128,34.552605
1129,41.188686
1130,44.8812
1131,48.392284
1132,46.87073
1133,45.416187
1134,32.256798
1135,17.613247
1136,22.325226
1137,20.046917
1138,20.24235
1139,15.721221
1140,47.01141
1141,42.35971
1142,47.500256
1143,48.794506
1144,47.712856
1145,29.1724
1146,18.983751
1147,19.091827
1148,44.90411
1149,42.639713
1150,13.726091
1151,23.638655
1152,23.94758
1153,20.26761
1154,19.791775
1155,14.374863
1156,11.9973955
1157,20.764334
1158,38.34239
1159,35.281506
1160,47.901134
1161,47.39674
1162,47.994793
1163,47.709362
1164,27.48848
1165,22.320541
1166,23.399992
1167,22.582827
1168,45.049244
1169,47.102283
1170,45.978188
1171,42.701897
1172,36.99986
1173,36.695396
1174,43.757713
1175,47.22206
1176,46.80714
1177,29.35007
1178,14.470816
1179,17.00479
1180,20.078382
1181,20.0187
1182,12.794805
1183,46.220913
1184,46.104965
1185,46.436436
1186,45.52407
1187,45.1509
1188,26.409174
1189,18.393427
1190,16.056267
1191,16.826488
1192,38.259403
1193,46.254295
1194,47.65932
1195,47.280537
1196,46.566547
1197,43.603382
1198,23.063244
1199,43.02351
1200,48.297737
1201,47.187294
1202,41.44411
1203,13.489066
1204,19.368198
1205,15.622405
1206,16.11573
1207,9.963586
1208,18.015509
1209,33.556133
1210,47.06442
1211,45.75671
1212,22.862703
1213,20.892574
1214,20.195936
1215,18.246962
1216,47.20815
1217,48.019814
1218,47.64097
1219,41.213066
1220,24.939014
1221,20.830603
1222,18.950539
1223,20.090492
1224,21.562807
1225,20.6998
1226,18.550161
1227,38.63787
1228,35.764565
1229,36.97551
1230,47.627296
1231,47.43279
1232,39.715748
1233,40.173042
1234,37.23111
1235,47.975044
1236,15.524578
1237,23.119846
1238,18.433756
1239,14.853979
1240,23.058323
1241,46.682613
1242,41.713783
1243,44.526356
1244,49.184788
1245,47.42797
1246,16.50419
1247,22.68409
1248,22.769514
1249,13.189132
1250,45.242195
1251,49.003506
1252,47.639523
1253,47.394238
1254,23.663631
1255,17.309677
1256,17.669264
1257,40.415005
1258,48.19676
1259,47.23612
1260,46.78104
1261,45.044785
1262,28.392822
1263,22.462528
1264,18.205725
1265,17.90425
1266,16.082417
1267,15.4128065
1268,21.128159
1269,48.75753
1270,48.122982
1271,48.841362
1272,45.195347
1273,13.227452
1274,15.463836
1275,18.339851
1276,17.725473
1277,12.891272
1278,23.770384
1279,37.622658
1280,44.598152
1281,37.630993
1282,44.25829
1283,48.192623
1284,47.973347
1285,24.25342
1286,27.066975
1287,20.823769
1288,21.375208
1289,19.131683
1290,36.94056
1291,48.455986
1292,48.077953
1293,43.85138
1294,43.61979
1295,40.934666
1296,42.387375
1297,38.385464
1298,45.780807
1299,47.552147
1300,46.69523
1301,44.675518
1302,22.423565
1303,12.923616
1304,23.598984
1305,47.812763
1306,48.387314
1307,48.00137
1308,47.58969
1309,37.436802
1310,28.762611
1311,32.242645
1312,26.40942
1313,27.507994
1314,18.481512
1315,33.6826
1316,39.98223
1317,39.24677
1318,43.95513
1319,47.086643
1320,47.419975
1321,44.401363
1322,14.6634865
1323,17.214584
1324,20.574928
1325,23.323458
1326,47.95959
1327,23.171648
1328,19.851954
1329,17.72889
1330,18.959602
1331,12.202247
1332,22.974438
1333,38.13954
1334,39.809525
1335,48.409233
1336,47.245335
1337,45.895237
1338,16.994963
1339,19.646591
1340,19.371067
1341,18.863876
1342,49.406567
1343,48.953304
1344,41.67625
1345,27.810839
1346,26.523289
1347,19.48454
1348,19.237965
1349,42.406418
1350,41.17851
1351,41.378956
1352,40.468933
1353,39.46192
1354,42.595066
1355,37.88769
1356,43.920437
1357,37.774055
1358,47.202576
1359,30.102732
1360,25.13893
1361,22.014973
1362,18.918983
1363,16.724
1364,18.09084
1365,14.984712
1366,13.766897
1367,40.9185
1368,47.958714
1369,27.766249
1370,25.449432
1371,17.5288
1372,9.781304
1373,34.783817
1374,47.84719
1375,47.853268
1376,48.25718
1377,25.89589
1378,18.235622
1379,42.03997
1380,44.026306
1381,47.03661
1382,18.033854
1383,10.385581
1384,38.633846
1385,44.66604
1386,44.348934
1387,47.836113
1388,48.520504
1389,45.295986
1390,12.715463
1391,14.522858
1392,20.34822
1393,15.916355
1394,16.739115
1395,12.757519
1396,41.259197
1397,49.09019
1398,48.333103
1399,48.36432
1400,25.958511
1401,25.753036
1402,46.36523
1403,46.13987
1404,45.096066
1405,45.142284
1406,43.629684
1407,43.442764
1408,45.5728
1409,44.713627
1410,47.59904
1411,47.56597
1412,46.521664
1413,46.78897
1414,12.274717
1415,24.743345
1416,39.572926
1417,46.68253
1418,46.06491
1419,45.577717
1420,14.030156
1421,17.193462
1422,16.976831
1423,16.597334
1424,15.851614
1425,11.741129
1426,12.090497
1427,23.075418
1428,40.56418
1429,46.457012
1430,46.835472
1431,45.799652
1432,45.479305
1433,42.99349
1434,18.71592
1435,16.848055
1436,17.700838
1437,16.68257
1438,11.312961
1439,20.428974
1440,36.767757
1441,44.148502
1442,46.795013
1443,46.445644
1444,42.779472
1445,25.736904
1446,19.341679
1447,42.392475
1448,44.735207
1449,41.72371
1450,23.923965
1451,13.577186
1452,15.206667
1453,17.387411
1454,9.708907
1455,35.624557
1456,36.30361
1457,48.140564
1458,47.577274
1459,46.82448
1460,20.687681
1461,14.971624
1462,20.231358
1463,38.068253
1464,46.0811
1465,48.009163
1466,47.20046
1467,44.446865
1468,41.452847
1469,41.0536
1470,41.781956
1471,42.511635
1472,46.871506
1473,46.077118
1474,11.909872
1475,14.992345
1476,17.890926
1477,10.992021
1478,38.998444
1479,39.37161
1480,47.31135
1481,46.567707
1482,46.5822
1483,28.327038
1484,22.816856
1485,23.398926
1486,18.644325
1487,15.802365
1488,10.067294
1489,9.161409
1490,20.267773
1491,35.42222
1492,45.71121
1493,44.906826
1494,44.082302
1495,41.460217
1496,19.222256
1497,18.178085
1498,16.76378
1499,9.35514
1500,18.207996
1501,35.713543
1502,45.43817
1503,47.739136
1504,47.056534
1505,45.768616
1506,15.369016
1507,19.653866
1508,21.94673
1509,19.160582
1510,17.11854
1511,12.901421
1512,12.063263
1513,37.600895
1514,44.406784
1515,38.06002
1516,45.204567
1517,20.371006
1518,9.225912
1519,35.270954
1520,35.82356
1521,48.001194
1522,47.474472
1523,26.524622
1524,23.508362
1525,19.355614
1526,20.00962
1527,19.590559
1528,40.335438
1529,33.110844
1530,44.49915
1531,47.655224
1532,39.95622
1533,39.939857
1534,44.317554
1535,45.168316
1536,37.76796
1537,47.861576
1538,47.44964
1539,48.110523
1540,47.413326
1541,45.380108
1542,30.99825
1543,27.832394
1544,29.955517
1545,28.617262
1546,29.152168
1547,38.697563
1548,47.482956
1549,48.09633
1550,47.045227
1551,44.869133
1552,27.477194
1553,20.446249
1554,19.296886
1555,17.148636
1556,11.502613
1557,23.716717
1558,36.882786
1559,48.06036
1560,48.07594
1561,47.312748
1562,46.923477
1563,11.103693
1564,19.506735
1565,12.201037
1566,10.687862
1567,22.658854
1568,43.51973
1569,47.723156
1570,21.604969
1571,21.493185
1572,18.156698
1573,17.806826
1574,11.481834
1575,23.29515
1576,43.293247
1577,41.625267
1578,47.734005
1579,47.281578
1580,45.689674
1581,44.13415
1582,25.705322
1583,15.952778
1584,12.6992035
1585,10.475974
1586,37.480434
1587,43.908573
1588,35.829353
1589,37.789127
1590,47.15017
1591,47.14513
1592,46.74655
1593,38.620274
1594,25.723372
1595,18.816284
1596,14.155346
1597,32.120407
1598,41.385548
1599,34.577168
1600,44.80635
1601,44.98357
1602,44.411724
1603,43.289158
1604,37.591095
1605,37.646732
1606,38.93203
1607,37.17519
1608,35.37585
1609,46.891464
1610,47.045406
1611,46.44988
1612,45.580437
1613,17.214008
1614,17.956364
1615,17.887083
1616,16.863945
1617,34.218006
1618,40.61102
1619,47.922134
1620,48.547585
1621,47.18033
1622,47.7126
1623,46.721073
1624,45.14509
1625,28.030468
1626,16.00355
1627,22.067337
1628,22.082531
1629,17.754765
1630,12.360793
1631,46.98488
1632,47.36165
1633,46.341717
1634,47.07708
1635,45.957317
1636,44.03929
1637,14.654873
1638,21.63248
1639,21.192469
1640,17.078663
1641,11.258788
1642,23.029402
1643,36.98681
1644,42.533688
1645,46.548252
1646,47.32958
1647,45.941914
1648,17.84355
1649,15.176984
1650,17.88191
1651,17.332783
1652,11.206481
1653,22.343016
1654,38.39605
1655,39.146885
1656,45.857975
1657,45.38045
1658,14.128734
1659,19.322012
1660,19.38293
1661,16.219555
1662,18.477697
1663,18.00886
1664,16.409035
1665,37.409695
1666,45.630657
1667,38.018936
1668,22.83899
1669,16.915085
1670,18.2439
1671,16.91151
1672,40.6036
1673,33.674507
1674,32.809185
1675,45.74366
1676,47.168346
1677,46.861073
1678,37.79006
1679,44.897266
1680,46.283314
1681,46.511356
1682,48.022556
1683,47.656174
1684,38.744804
1685,30.9811
1686,34.91648
1687,28.545774
1688,29.33643
1689,28.971233
1690,23.032154
1691,31.495625
1692,43.39716
1693,39.23249
1694,47.071434
1695,46.548782
1696,44.944164
1697,12.5607605
1698,20.553274
1699,20.659018
1700,45.78378
1701,45.811047
1702,29.089401
1703,11.745438
1704,14.148714
1705,18.460575
1706,18.472393
1707,12.031568
1708,21.013948
1709,39.037766
1710,43.501553
1711,48.483803
1712,47.506992
1713,44.039185
1714,20.551588
1715,19.254076
1716,18.67997
1717,15.186268
1718,45.511124
1719,45.198864
1720,47.629936
1721,46.312317
1722,43.83914
1723,28.112148
1724,16.257938
1725,18.150541
1726,38.62791
1727,45.622856
1728,47.29857
1729,39.536545
1730,18.339817
1731,14.179726
1732,42.359364
1733,47.752987
1734,47.52563
1735,47.231934
1736,44.205807
1737,40.719414
1738,40.996773
1739,43.756702
1740,43.666904
1741,42.61002
1742,38.882187
1743,44.182213
1744,35.273026
1745,40.518448
1746,10.8890505
1747,13.981037
1748,23.562887
1749,37.990513
1750,38.71522
1751,47.058113
1752,48.541462
1753,18.1924
1754,23.847862
1755,20.892878
1756,21.67175
1757,40.211388
1758,46.997406
1759,47.19307
1760,47.735653
1761,46.79474
1762,44.641487
1763,13.19582
1764,16.264187
1765,18.640404
1766,22.28485
1767,49.03685
1768,47.96122
1769,47.67453
1770,24.614912
1771,21.56531
1772,17.801842
1773,46.788948
1774,45.36895
1775,45.792156
1776,44.718204
1777,44.29283
1778,9.9738655
1779,16.324776
1780,17.375004
1781,17.133871
1782,22.331066
1783,37.18381
1784,44.0474
1785,45.053932
1786,40.723476
1787,28.702503
1788,24.354044
1789,23.181856
1790,23.119553
1791,30.395733
1792,27.017105
1793,21.554678
1794,38.22556
1795,38.749588
1796,33.965153
1797,43.66666
1798,45.529938
1799,45.656136
1800,43.145496
1801,41.084415
1802,45.651646
1803,40.166924
1804,41.057102
1805,41.309486
1806,35.3924
1807,39.629723
1808,40.693096
1809,45.728615
1810,45.97782
1811,45.089893
1812,44.846798
1813,40.16782
1814,15.164554
1815,22.392534
1816,22.86789
1817,18.60037
1818,24.183548
1819,39.137363
1820,41.527138
1821,47.82507
1822,47.539227
1823,16.02951
1824,19.147089
1825,24.547657
1826,19.430477
1827,22.692186
1828,25.105307
1829,44.065353
1830,36.3928
1831,48.59572
1832,46.144085
1833,43.675285
1834,32.014576
1835,15.851759
1836,21.855417
1837,20.358139
1838,17.84275
1839,18.24158
1840,23.057747
1841,37.573486
1842,38.73898
1843,43.95215
1844,18.11993
1845,16.315407
1846,18.90836
1847,9.958596
1848,35.12129
1849,47.351105
1850,47.03201
1851,45.105904
1852,21.13315
1853,20.680704
1854,21.75617
1855,21.55168
1856,20.147947
1857,37.681873
1858,33.764534
1859,49.118877
1860,48.172646
1861,26.970161
1862,29.607365
1863,22.804146
1864,22.850536
1865,47.701912
1866,47.2137
1867,46.01117
1868,43.917934
1869,42.312332
1870,39.51378
1871,38.983246
